"","Transect","video_annotation_label_id","label_id","label_name","Substrate_type","label_hierarchy","label_1","label_2","label_3","label_4","label_5","label_6","user_id","firstname","lastname","video_id","video_filename","shape_id","shape_name","points","frames","annotation_id","frame in secons","frame.secs","video_name","Time","Temperature","Depth","Video tags","BTLVL","Mode","Res","FPS","Overlay","DCCWB","EIS","Autorec","Wifi","Sdcard","Firmware","timeLOCAL","video","GPSLongitude","GPSLatitude","timegpsUTC","distance_km","distance_m","duration_minutes","duration_hours","speed_kph","truncated_time","count"
"2237","T8",255588,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2798,"www.biigle.proyectosub.org/0008_GT.MP4",1,"Point","[[912.34,679.53]]","[24.333616]",210276,24.333616,24,"MOV_0008_GT","2020:03:04 14:09:07",NA,NA,0,15,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 14:09:07,"MOV_0008_GT",-65.8050525281578,-45.0235904473811,"2020/03/04 17:08:35+00",0.841672084557912,841.672084557912,15.7166666666667,0.261944444444444,3.21317020615958,2020-03-04 14:09:07,1
"2238","T8",255468,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2799,"www.biigle.proyectosub.org/0007_GT.MP4",1,"Point","[[466.34,605.71]]","[388.838801]",210156,388.838801,389,"MOV_0007_GT","2020:03:04 14:05:10",NA,NA,0,15,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 14:05:10,"MOV_0007_GT",-65.8068075310439,-45.0249505788088,"2020/03/04 17:04:40+00",0.841672084557912,841.672084557912,15.7166666666667,0.261944444444444,3.21317020615958,2020-03-04 14:05:10,4
"2239","T8",255431,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2799,"www.biigle.proyectosub.org/0007_GT.MP4",1,"Point","[[873.84,884.26]]","[304.415816]",210119,304.415816,304,"MOV_0007_GT","2020:03:04 14:03:45",NA,NA,0,15,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 14:03:45,"MOV_0007_GT",-65.8076180610806,-45.0253345537931,"2020/03/04 17:03:15+00",0.841672084557912,841.672084557912,15.7166666666667,0.261944444444444,3.21317020615958,2020-03-04 14:03:45,1
"2241","T8",297769,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2798,"www.biigle.proyectosub.org/0008_GT.MP4",1,"Point","[[1295.19,531.09]]","[63.29166]",251311,63.29166,63,"MOV_0008_GT","2020:03:04 14:09:46",NA,NA,0,15,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 14:09:46,"MOV_0008_GT",-65.8047944493592,-45.0233322847635,"2020/03/04 17:09:15+00",0.841672084557912,841.672084557912,15.7166666666667,0.261944444444444,3.21317020615958,2020-03-04 14:09:46,1
"2242","T8",297770,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2798,"www.biigle.proyectosub.org/0008_GT.MP4",1,"Point","[[518.06,688.5]]","[64.26236]",251312,64.26236,64,"MOV_0008_GT","2020:03:04 14:09:47",NA,NA,0,15,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 14:09:47,"MOV_0008_GT",-65.8047944493592,-45.0233322847635,"2020/03/04 17:09:15+00",0.841672084557912,841.672084557912,15.7166666666667,0.261944444444444,3.21317020615958,2020-03-04 14:09:47,1
"2243","T8",297771,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2798,"www.biigle.proyectosub.org/0008_GT.MP4",1,"Point","[[1143.74,475.7]]","[66.316274]",251313,66.316274,66,"MOV_0008_GT","2020:03:04 14:09:49",NA,NA,0,15,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 14:09:49,"MOV_0008_GT",-65.8047944493592,-45.0233322847635,"2020/03/04 17:09:15+00",0.841672084557912,841.672084557912,15.7166666666667,0.261944444444444,3.21317020615958,2020-03-04 14:09:49,1
"2245","T8",297773,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2798,"www.biigle.proyectosub.org/0008_GT.MP4",1,"Point","[[1769.19,547.67]]","[68.741839]",251315,68.741839,69,"MOV_0008_GT","2020:03:04 14:09:52",NA,NA,0,15,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 14:09:52,"MOV_0008_GT",-65.8047571498901,-45.0233035348356,"2020/03/04 17:09:20+00",0.841672084557912,841.672084557912,15.7166666666667,0.261944444444444,3.21317020615958,2020-03-04 14:09:52,3
"2248","T8",297779,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2798,"www.biigle.proyectosub.org/0008_GT.MP4",1,"Point","[[792.2,810.58]]","[77.964105]",251321,77.964105,78,"MOV_0008_GT","2020:03:04 14:10:01",NA,NA,0,15,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 14:10:01,"MOV_0008_GT",-65.8046874124557,-45.023241089657,"2020/03/04 17:09:30+00",0.841672084557912,841.672084557912,15.7166666666667,0.261944444444444,3.21317020615958,2020-03-04 14:10:01,1
"2250","T8",297781,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2798,"www.biigle.proyectosub.org/0008_GT.MP4",1,"Point","[[1063.02,641.23]]","[80.403967]",251323,80.403967,80,"MOV_0008_GT","2020:03:04 14:10:03",NA,NA,0,15,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 14:10:03,"MOV_0008_GT",-65.8046874124557,-45.023241089657,"2020/03/04 17:09:30+00",0.841672084557912,841.672084557912,15.7166666666667,0.261944444444444,3.21317020615958,2020-03-04 14:10:03,1
"2251","T8",297782,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2798,"www.biigle.proyectosub.org/0008_GT.MP4",1,"Point","[[1109.98,939.65]]","[86.080698]",251324,86.080698,86,"MOV_0008_GT","2020:03:04 14:10:09",NA,NA,0,15,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 14:10:09,"MOV_0008_GT",-65.8046499453485,-45.0232140161097,"2020/03/04 17:09:35+00",0.841672084557912,841.672084557912,15.7166666666667,0.261944444444444,3.21317020615958,2020-03-04 14:10:09,1
"2252","T8",297783,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2798,"www.biigle.proyectosub.org/0008_GT.MP4",1,"Point","[[769.8,573.61]]","[88.089067]",251325,88.089067,88,"MOV_0008_GT","2020:03:04 14:10:11",NA,NA,0,15,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 14:10:11,"MOV_0008_GT",-65.80460912548,-45.0231840927154,"2020/03/04 17:09:40+00",0.841672084557912,841.672084557912,15.7166666666667,0.261944444444444,3.21317020615958,2020-03-04 14:10:11,1
"2253","T8",297784,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2798,"www.biigle.proyectosub.org/0008_GT.MP4",1,"Point","[[1091.52,745.22]]","[93.926206]",251326,93.926206,94,"MOV_0008_GT","2020:03:04 14:10:17",NA,NA,0,15,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 14:10:17,"MOV_0008_GT",-65.8045672159642,-45.0231586955488,"2020/03/04 17:09:45+00",0.841672084557912,841.672084557912,15.7166666666667,0.261944444444444,3.21317020615958,2020-03-04 14:10:17,1
"2254","T8",297785,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2798,"www.biigle.proyectosub.org/0008_GT.MP4",1,"Point","[[505.86,590.85]]","[97.392832]",251327,97.392832,97,"MOV_0008_GT","2020:03:04 14:10:20",NA,NA,0,15,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 14:10:20,"MOV_0008_GT",-65.804529748857,-45.023130197078,"2020/03/04 17:09:50+00",0.841672084557912,841.672084557912,15.7166666666667,0.261944444444444,3.21317020615958,2020-03-04 14:10:20,1
"2258","T8",255539,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2799,"www.biigle.proyectosub.org/0007_GT.MP4",1,"Point","[[532.94,424.9]]","[491.758823]",210227,491.758823,492,"MOV_0007_GT","2020:03:04 14:06:53",NA,NA,0,15,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 14:06:53,"MOV_0007_GT",-65.8060025330633,-45.0244248658419,"2020/03/04 17:06:20+00",0.841672084557912,841.672084557912,15.7166666666667,0.261944444444444,3.21317020615958,2020-03-04 14:06:53,3
"2259","T8",255417,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2799,"www.biigle.proyectosub.org/0007_GT.MP4",1,"Point","[[520.36,715.37]]","[281.022571]",210105,281.022571,281,"MOV_0007_GT","2020:03:04 14:03:22",NA,NA,0,15,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 14:03:22,"MOV_0007_GT",-65.8078514970839,-45.0254496373236,"2020/03/04 17:02:50+00",0.841672084557912,841.672084557912,15.7166666666667,0.261944444444444,3.21317020615958,2020-03-04 14:03:22,4
"2267","T8",255432,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2799,"www.biigle.proyectosub.org/0007_GT.MP4",1,"Point","[[612.19,633.38]]","[307.261498]",210120,307.261498,307,"MOV_0007_GT","2020:03:04 14:03:48",NA,NA,0,15,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 14:03:48,"MOV_0007_GT",-65.8076180610806,-45.0253345537931,"2020/03/04 17:03:15+00",0.841672084557912,841.672084557912,15.7166666666667,0.261944444444444,3.21317020615958,2020-03-04 14:03:48,3
"2268","T8",297806,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2798,"www.biigle.proyectosub.org/0008_GT.MP4",1,"Point","[[890.47,552.02]]","[209.132647]",251348,209.132647,209,"MOV_0008_GT","2020:03:04 14:12:12",NA,NA,0,15,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 14:12:12,"MOV_0008_GT",-65.8037286903709,-45.0225204136223,"2020/03/04 17:11:40+00",0.841672084557912,841.672084557912,15.7166666666667,0.261944444444444,3.21317020615958,2020-03-04 14:12:12,1
