video_annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,video_id,video_name,shape_id,shape_name,points,frames,video_annotation_id
136108,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[113.96,298.1]]",[259.585582],101545
136109,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[151.56,399.58]]",[260.482874],101546
136110,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1677.12,279.29],[1696.39,587.26]]","[261.071118,261.302926]",101547
136111,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[54.03,329.01]]",[263.97977],101548
136112,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[351.35,272.19]]",[264.541586],101549
136113,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1651.3,408.23]]",[265.418019],101550
136114,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1199.21,423.29]]",[266.226697],101551
136115,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1414.98,384.84]]",[266.70514],101552
136117,149143,"Bony fishes","Biota > Fishes > Bony fishes",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1402.65,348.61]]",[267.344619],101554
136122,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1883.08,654.35]]",[277.414683],101559
136123,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1083.53,562.73]]",[270.152108],101560
136125,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1808.45,167.08]]",[276.74063],101562
136126,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[960.46,917.09]]",[279.237311],101563
136127,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[765.05,636.14]]",[279.237311],101564
136129,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[217.1,344.19]]",[279.237311],101566
136134,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1164.7,541.8]]",[283.030897],101571
136135,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[505.16,103.33]]",[283.030897],101572
136136,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[335.2,246.67]]",[284.470621],101573
136137,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[982.8,467.06]]",[286.566614],101574
136138,149482,"Undaria pinnatifida","Biota > Macroalgae > Large canopy-forming > Brown > Undaria pinnatifida",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[454.48,384.92]]",[288.091843],101575
136139,149482,"Undaria pinnatifida","Biota > Macroalgae > Large canopy-forming > Brown > Undaria pinnatifida",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1452.08,754.33]]",[288.091843],101576
136140,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1154.68,774.07]]",[292.477675],101577
136141,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[339.94,519.22]]",[292.477675],101578
136142,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1471.83,606.01]]",[298.043064],101579
136143,149483,"Macrocystis pyrifera","Biota > Macroalgae > Large canopy-forming > Brown > Macrocystis pyrifera",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[259.12,405.74]]",[305.055294],101580
136144,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[840.19,906.75]]",[315.221148],101581
136146,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[742.86,583.59]]",[316.263928],101583
136147,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[456.73,133.82]]",[316.263928],101584
136148,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1435.58,178.85]]",[316.263928],101585
136150,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1334.7,709.37]]",[317.439018],101587
136151,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1439.87,444.66]]",[317.439018],101588
136153,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[613.24,552.57]]",[320.045147],101590
136154,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[234.02,276.13]]",[320.045147],101591
136156,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1212.8,892.5]]",[324.408461],101593
136159,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[208.07,695.01]]",[340.814674],101596
136161,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1387.43,761.66]]",[357.490253],101598
136162,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[168.46,123.28]]",[357.490253],101599
136163,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1755.57,421.81]]",[358.033464],101600
136164,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[501.2,504.82]]",[358.033464],101601
136165,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1357.42,473.89]]",[358.033464],101602
136167,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1364.15,320.93]]",[358.47509],101604
136168,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1594.09,474.15]]",[358.47509],101605
136169,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[530.44,372.15]]",[358.47509],101606
136170,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1489.86,825.23]]",[359.213578],101607
136171,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1078.07,505.26]]",[359.213578],101608
136172,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[312.19,744.26]]",[359.213578],101609
136173,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[374.08,414.96]]",[359.213578],101610
136174,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1852.78,396.51]]",[359.213578],101611
136175,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1019.22,271.87]]",[359.213578],101612
136176,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[598.82,383.67]]",[363.600026],101613
136179,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1515.87,506.39]]",[395.611515],101616
136180,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[529.17,721.58]]",[395.611515],101617
136181,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1799.3,585.67],[1805.2,598.18],[1811.02,613.44],[1817.32,627.75],[1824.29,642.43],[1830.45,657.25],[1837.28,673.04],[1844.8,688.48],[1852.76,705.2],[1858.63,715.98],[1866.54,732.4],[1875.27,752.1],[1882.5,765.93],[1890.85,781.7],[1899.43,799.91],[1905.53,815.63],[1885.7,827.42],[1890.47,843.01],[1880.92,871.37],[1878.08,874.83]]","[397.257718,397.28,397.29,397.3,397.31,397.32,397.33,397.34,397.35,397.36,397.37,397.38,397.39,397.4,397.41,397.42,397.44,397.45,397.47,397.48]",101618
136183,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1618.11,450.98]]",[403.702316],101620
136185,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[143.88,330.58]]",[406.317348],101622
136187,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[541.81,359.82]]",[422.578731],101624
136190,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[561.53,772.34]]",[436.012524],101627
136191,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1854.1,410.95]]",[440.406809],101628
136194,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[73.39,540.22]]",[465.510131],101631
136197,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[888.59,618.55]]",[480.038244],101634
136198,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[203.86,502.49]]",[495.170941],101635
136199,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1693.49,548.31]]",[535.464085],101636
136200,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[805.89,352.56]]",[552.107325],101637
136201,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[188.52,364.18]]",[553.835171],101638
136202,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[579.96,673.4]]",[561.555101],101639
136203,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[100.41,587.92]]",[562.521166],101640
136204,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[501.64,690.26]]",[564.234449],101641
136205,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[429.94,466.33]]",[566.236727],101642
136206,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1610.44,369.19]]",[566.711757],101643
136207,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[522.68,808.59]]",[576.395684],101644
136208,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1371.44,282.99]]",[583.388474],101645
136209,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1107.21,653.18]]",[584.610386],101646
136210,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[804.79,512.64]]",[585.985073],101647
136211,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1906.13,294.91]]",[594.094588],101648
136212,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1185.01,727.75]]",[594.094588],101649
136213,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[968.26,116.06]]",[594.094588],101650
136214,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1189.56,273.28]]",[594.094588],101651
136215,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1763.55,235.72]]",[594.466588],101652
136437,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1511.6,814.57]]",[9.538214],101872
136438,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[795.85,312.86]]",[11.979408],101873
136439,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[973.24,246.39]]",[27.589215],101874
136440,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[628.04,658.11]]",[32.188486],101875
136441,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1319.36,353.94]]",[33.390714],101876
136599,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[725.51,441.18]]",[12.062369],102029
136600,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[290.46,421.92]]",[19.073249],102030
136601,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1039.06,305.77]]",[27.533714],102031
136602,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[751.3,475.02]]",[32.091831],102032
136603,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1398.02,393.56]]",[33.289784],102033
136604,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1234.66,794.19]]",[35.955157],102034
136606,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1706.79,410.35]]",[71.964807],102036
136607,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1401.62,303.54]]",[30],102037
136608,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[973.67,376.6]]",[58.461538],102038
136609,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[830.1,308.98]]",[83.442228],102039
136610,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1547.08,447.95]]",[101.268892],102040
136611,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1473.82,364]]",[103.289743],102041
136612,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1057.87,442.34]]",[108.606191],102042
136613,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[533,433.83]]",[123.02928],102043
136614,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[989.66,394.94]]",[126.210416],102044
136615,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[892.6,718.99]]",[139.712414],102045
136616,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[824.43,165.95]]",[140.7579],102046
136617,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[929.53,456.69]]",[142.26128],102047
136618,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[197.15,489.08]]",[143.150614],102048
136619,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[957.83,553.18]]",[144.354647],102049
136620,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[932.93,488.54]]",[150.146242],102050
136621,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1043.83,395.08]]",[168.649312],102051
136622,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[363.81,369.59]]",[170.287672],102052
136623,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1072.6,994.1]]",[178.279095],102053
136624,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1074.24,196.99]]",[180.758209],102054
136625,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1017.33,484.79]]",[184.692716],102055
136626,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[774.08,936.37]]",[188.863927],102056
136627,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[842.46,356.76]]",[188.863927],102057
136628,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[532.72,965.63]]",[192.924429],102058
136629,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[811.83,610.52]]",[197.355994],102059
136630,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[718.83,183.28]]",[197.355994],102060
136631,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[868.15,149.05]]",[200.525614],102061
136632,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[795.73,230.39]]",[203.526121],102062
136633,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[776.47,540.73]]",[204.180767],102063
136634,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1069.16,614.97]]",[209.847821],102064
136635,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[938.67,553.61]]",[211.523033],102065
136636,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1372.34,360.47]]",[225.013775],102066
136637,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[971.65,973.3]]",[224.82887],102067
136638,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[824.59,529.82]]",[229.970148],102068
136640,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[882.28,991.98]]",[243.497513],102070
136641,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1234.78,833.57]]",[252.554248],102071
136642,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1206.65,662.14]]",[253.594178],102072
136643,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1114.95,804.9]]",[260.693561],102073
136644,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[948.6,642.06]]",[267.730635],102074
136645,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[851.21,295.15]]",[271.538461],102075
136646,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[890.41,482.94]]",[276.862902],102076
136647,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[700.91,592.71]]",[279.818897],102077
136648,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[787.13,663.81]]",[280.452053],102078
136649,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[886.27,519.54]]",[284.765494],102079
136650,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[688.07,390.47]]",[293.149478],102080
136651,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1161.8,623.22]]",[297.749123],102081
136652,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1055.74,638.2]]",[299.105628],102082
136653,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[722.24,489.17]]",[305.075968],102083
136654,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1131.67,460.02]]",[306.328947],102084
136657,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1121.51,349.25]]",[312.096779],102087
136661,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[709.53,1032.32]]",[316.856818],102091
136662,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[746.15,561.58]]",[317.845055],102092
136663,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1082.34,387.3]]",[322.089247],102093
136664,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[719.43,442.49]]",[325.249445],102094
136665,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[593.51,495.06]]",[328.604075],102095
136666,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[963.13,188.36]]",[334.21909],102096
136667,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[628.84,650.61]]",[338.043316],102097
136668,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[948.18,448.2]]",[341.636584],102098
