"","video_annotation_label_id","label_id","label_name","label_hierarchy","user_id","firstname","lastname","video_id","video_filename","shape_id","shape_name","points","frames","annotation_id","frame in secons","frame.secs","video_name","Time","Temperature","Depth","Video tags","BTLVL","Mode","Res","FPS","Overlay","DCCWB","EIS","Autorec","Wifi","Sdcard","Firmware","timeLOCAL","video","GPSLongitude","GPSLatitude","timegpsUTC","truncated_time","count"
"1489",215453,149242,"Gravel (2-10mm)","Physical > Substrate > Unconsolidated (soft) > Pebble / gravel > Gravel (2-10mm)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[875.49,674.13]]","[338.735084]",173690,338.735084,339,"MOV_0006_GB","2020:03:04 11:14:41",16.6,4.6,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:14:41,"MOV_0006_GB",-65.8103774674237,-45.0178851373494,"2020/03/04 14:14:30+00",2020-03-04 11:14:41,1
"1490",215454,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[481.62,919.73]]","[341.386873]",173691,341.386873,341,"MOV_0006_GB","2020:03:04 11:14:43",16.6,4.6,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:14:43,"MOV_0006_GB",-65.8103774674237,-45.0178851373494,"2020/03/04 14:14:30+00",2020-03-04 11:14:43,1
"1491",215455,149451,"Allostichaster capensis","Biota > Echinoderms > Sea stars > Allostichaster capensis",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[340.82,711.3]]","[345.528157]",173692,345.528157,346,"MOV_0006_GB","2020:03:04 11:14:48",16.6,4.7,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:14:48,"MOV_0006_GB",-65.8104056306183,-45.0179126299918,"2020/03/04 14:14:35+00",2020-03-04 11:14:48,1
"1492",215456,149242,"Gravel (2-10mm)","Physical > Substrate > Unconsolidated (soft) > Pebble / gravel > Gravel (2-10mm)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[945.97,424.04]]","[346.019572]",173693,346.019572,346,"MOV_0006_GB","2020:03:04 11:14:48",16.6,4.7,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:14:48,"MOV_0006_GB",-65.8104056306183,-45.0179126299918,"2020/03/04 14:14:35+00",2020-03-04 11:14:48,1
"1493",215457,149242,"Gravel (2-10mm)","Physical > Substrate > Unconsolidated (soft) > Pebble / gravel > Gravel (2-10mm)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[984.2,670.48]]","[349.03429]",173694,349.03429,349,"MOV_0006_GB","2020:03:04 11:14:51",16.6,4.7,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:14:51,"MOV_0006_GB",-65.8104343805462,-45.0179389491677,"2020/03/04 14:14:40+00",2020-03-04 11:14:51,1
"1494",215458,149242,"Gravel (2-10mm)","Physical > Substrate > Unconsolidated (soft) > Pebble / gravel > Gravel (2-10mm)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1146.73,786.15]]","[352.602033]",173695,352.602033,353,"MOV_0006_GB","2020:03:04 11:14:55",16.6,4.8,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:14:55,"MOV_0006_GB",-65.8104638848454,-45.0179651845247,"2020/03/04 14:14:45+00",2020-03-04 11:14:55,1
"1495",215459,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[347.07,623.48]]","[352.602033]",173696,352.602033,353,"MOV_0006_GB","2020:03:04 11:14:55",16.6,4.8,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:14:55,"MOV_0006_GB",-65.8104638848454,-45.0179651845247,"2020/03/04 14:14:45+00",2020-03-04 11:14:55,1
"1496",215461,149242,"Gravel (2-10mm)","Physical > Substrate > Unconsolidated (soft) > Pebble / gravel > Gravel (2-10mm)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[993.85,519.96]]","[356.695387]",173698,356.695387,357,"MOV_0006_GB","2020:03:04 11:14:59",16.6,4.7,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:14:59,"MOV_0006_GB",-65.8104638848454,-45.0179651845247,"2020/03/04 14:14:45+00",2020-03-04 11:14:59,1
"1497",215462,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1394.8,535.48]]","[358.006697]",173699,358.006697,358,"MOV_0006_GB","2020:03:04 11:15:00",16.6,4.8,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:00,"MOV_0006_GB",-65.8104989212006,-45.0179855525494,"2020/03/04 14:14:50+00",2020-03-04 11:15:00,1
"1498",215463,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1177.64,180.61]]","[358.006697]",173700,358.006697,358,"MOV_0006_GB","2020:03:04 11:15:00",16.6,4.8,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:00,"MOV_0006_GB",-65.8104989212006,-45.0179855525494,"2020/03/04 14:14:50+00",2020-03-04 11:15:00,1
"1499",215464,149269,"Low (<1m)","Physical > Relief > Low / moderate > Low (<1m)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[469.35,232]]","[358.006697]",173701,358.006697,358,"MOV_0006_GB","2020:03:04 11:15:00",16.6,4.8,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:00,"MOV_0006_GB",-65.8104989212006,-45.0179855525494,"2020/03/04 14:14:50+00",2020-03-04 11:15:00,1
"1500",215465,149343,"Sea stars","Biota > Echinoderms > Sea stars",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[895.93,635.52]]","[361.679311]",173702,361.679311,362,"MOV_0006_GB","2020:03:04 11:15:04",16.6,4.9,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:04,"MOV_0006_GB",-65.8104989212006,-45.0179855525494,"2020/03/04 14:14:50+00",2020-03-04 11:15:04,1
"1501",215466,149242,"Gravel (2-10mm)","Physical > Substrate > Unconsolidated (soft) > Pebble / gravel > Gravel (2-10mm)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[971.01,371.08]]","[361.679311]",173703,361.679311,362,"MOV_0006_GB","2020:03:04 11:15:04",16.6,4.9,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:04,"MOV_0006_GB",-65.8104989212006,-45.0179855525494,"2020/03/04 14:14:50+00",2020-03-04 11:15:04,1
"1502",215467,149214,"Encrusting","Biota > Sponges > Crusts > Encrusting",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1499.66,688.14]]","[367.382695]",173704,367.382695,367,"MOV_0006_GB","2020:03:04 11:15:09",16.6,4.9,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:09,"MOV_0006_GB",-65.810534292832,-45.0180068425834,"2020/03/04 14:14:55+00",2020-03-04 11:15:09,1
"1503",215468,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1853.2,600.56]]","[368.89559]",173705,368.89559,369,"MOV_0006_GB","2020:03:04 11:15:11",16.6,4.9,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:11,"MOV_0006_GB",-65.8105656411499,-45.0180308986455,"2020/03/04 14:15:00+00",2020-03-04 11:15:11,1
"1504",215469,149269,"Low (<1m)","Physical > Relief > Low / moderate > Low (<1m)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1581.46,424.52]]","[368.89559]",173706,368.89559,369,"MOV_0006_GB","2020:03:04 11:15:11",16.6,4.9,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:11,"MOV_0006_GB",-65.8105656411499,-45.0180308986455,"2020/03/04 14:15:00+00",2020-03-04 11:15:11,1
"1505",215470,149483,"Macrocystis pyrifera","Biota > Macroalgae > Large canopy-forming > Brown > Macrocystis pyrifera",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1800.22,64.69]]","[368.89559]",173707,368.89559,369,"MOV_0006_GB","2020:03:04 11:15:11",16.6,4.9,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:11,"MOV_0006_GB",-65.8105656411499,-45.0180308986455,"2020/03/04 14:15:00+00",2020-03-04 11:15:11,1
"1506",215471,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1126.75,676.47]]","[370.936913]",173708,370.936913,371,"MOV_0006_GB","2020:03:04 11:15:13",16.6,4.8,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:13,"MOV_0006_GB",-65.8105656411499,-45.0180308986455,"2020/03/04 14:15:00+00",2020-03-04 11:15:13,1
"1507",215472,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1517.63,920.03]]","[371.547463]",173709,371.547463,372,"MOV_0006_GB","2020:03:04 11:15:14",16.6,4.8,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:14,"MOV_0006_GB",-65.8105656411499,-45.0180308986455,"2020/03/04 14:15:00+00",2020-03-04 11:15:14,2
"1508",216791,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1403.92,354.99]]","[372.642846]",174515,372.642846,373,"MOV_0006_GB","2020:03:04 11:15:15",16.6,4.8,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:15,"MOV_0006_GB",-65.8106015995145,-45.0180547032505,"2020/03/04 14:15:05+00",2020-03-04 11:15:15,1
"1509",216792,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[809.31,612.01]]","[376.926517]",174516,376.926517,377,"MOV_0006_GB","2020:03:04 11:15:19",16.6,4.9,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:19,"MOV_0006_GB",-65.8106015995145,-45.0180547032505,"2020/03/04 14:15:05+00",2020-03-04 11:15:19,1
"1510",216793,149269,"Low (<1m)","Physical > Relief > Low / moderate > Low (<1m)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[812.3,924.32]]","[376.926517]",174517,376.926517,377,"MOV_0006_GB","2020:03:04 11:15:19",16.6,4.9,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:19,"MOV_0006_GB",-65.8106015995145,-45.0180547032505,"2020/03/04 14:15:05+00",2020-03-04 11:15:19,1
"1511",216794,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[610.3,568.4]]","[378.453616]",174518,378.453616,378,"MOV_0006_GB","2020:03:04 11:15:20",16.6,4.8,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:20,"MOV_0006_GB",-65.8106348756701,-45.018079681322,"2020/03/04 14:15:10+00",2020-03-04 11:15:20,1
"1512",216795,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1531.8,156.18]]","[378.453616]",174519,378.453616,378,"MOV_0006_GB","2020:03:04 11:15:20",16.6,4.8,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:20,"MOV_0006_GB",-65.8106348756701,-45.018079681322,"2020/03/04 14:15:10+00",2020-03-04 11:15:20,1
"1513",216796,149242,"Gravel (2-10mm)","Physical > Substrate > Unconsolidated (soft) > Pebble / gravel > Gravel (2-10mm)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[967.51,564.38]]","[380.28527]",174520,380.28527,380,"MOV_0006_GB","2020:03:04 11:15:22",16.6,4.9,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:22,"MOV_0006_GB",-65.8106348756701,-45.018079681322,"2020/03/04 14:15:10+00",2020-03-04 11:15:22,1
"1514",216797,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1096.6,786.04]]","[381.793613]",174521,381.793613,382,"MOV_0006_GB","2020:03:04 11:15:24",16.6,4.9,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:24,"MOV_0006_GB",-65.8106348756701,-45.018079681322,"2020/03/04 14:15:10+00",2020-03-04 11:15:24,1
"1515",216798,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[867.74,801.59]]","[383.331668]",174522,383.331668,383,"MOV_0006_GB","2020:03:04 11:15:25",16.6,4.8,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:25,"MOV_0006_GB",-65.8106684032828,-45.0181045755744,"2020/03/04 14:15:15+00",2020-03-04 11:15:25,1
"1516",216799,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1185.15,887.11]]","[384.007414]",174523,384.007414,384,"MOV_0006_GB","2020:03:04 11:15:26",16.6,4.8,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:26,"MOV_0006_GB",-65.8106684032828,-45.0181045755744,"2020/03/04 14:15:15+00",2020-03-04 11:15:26,1
"1517",216800,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[594.08,268.05]]","[385.386512]",174524,385.386512,385,"MOV_0006_GB","2020:03:04 11:15:27",16.6,4.9,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:27,"MOV_0006_GB",-65.8106684032828,-45.0181045755744,"2020/03/04 14:15:15+00",2020-03-04 11:15:27,1
"1518",216801,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1216.7,491.4]]","[391.727979]",174525,391.727979,392,"MOV_0006_GB","2020:03:04 11:15:34",16.6,5.1,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:34,"MOV_0006_GB",-65.8107025176287,-45.0181290507317,"2020/03/04 14:15:20+00",2020-03-04 11:15:34,1
"1519",216802,149242,"Gravel (2-10mm)","Physical > Substrate > Unconsolidated (soft) > Pebble / gravel > Gravel (2-10mm)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1223.8,436.07]]","[395.44593]",174526,395.44593,395,"MOV_0006_GB","2020:03:04 11:15:37",16.6,5.1,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:37,"MOV_0006_GB",-65.8107338659465,-45.0181550346315,"2020/03/04 14:15:25+00",2020-03-04 11:15:37,1
"1520",216803,149242,"Gravel (2-10mm)","Physical > Substrate > Unconsolidated (soft) > Pebble / gravel > Gravel (2-10mm)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[863.64,624.23]]","[398.522331]",174527,398.522331,399,"MOV_0006_GB","2020:03:04 11:15:41",16.6,5.2,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:41,"MOV_0006_GB",-65.8107645437121,-45.0181795097888,"2020/03/04 14:15:30+00",2020-03-04 11:15:41,1
"1521",216804,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[684.95,850.17]]","[400.119064]",174528,400.119064,400,"MOV_0006_GB","2020:03:04 11:15:42",16.6,5.2,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:42,"MOV_0006_GB",-65.8107645437121,-45.0181795097888,"2020/03/04 14:15:30+00",2020-03-04 11:15:42,1
"1522",216805,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[751.99,709]]","[404.412677]",174529,404.412677,404,"MOV_0006_GB","2020:03:04 11:15:46",16.6,5.4,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:46,"MOV_0006_GB",-65.8107927907258,-45.0182064156979,"2020/03/04 14:15:35+00",2020-03-04 11:15:46,1
"1523",216806,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[803.29,650.7]]","[410.125117]",174530,410.125117,410,"MOV_0006_GB","2020:03:04 11:15:52",16.6,5.4,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:52,"MOV_0006_GB",-65.8108278270811,-45.0182301364839,"2020/03/04 14:15:40+00",2020-03-04 11:15:52,1
"1524",216807,149330,"Ripples (<10cm height)","Physical > Bedforms > 2D > Ripples (<10cm height)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[933.59,574.2]]","[413.831838]",174531,413.831838,414,"MOV_0006_GB","2020:03:04 11:15:56",16.6,5.3,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:56,"MOV_0006_GB",-65.8108585048467,-45.0182557851076,"2020/03/04 14:15:45+00",2020-03-04 11:15:56,1
"1525",216808,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[890.49,172.51]]","[416.774958]",174532,416.774958,417,"MOV_0006_GB","2020:03:04 11:15:59",16.6,5.4,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:59,"MOV_0006_GB",-65.8108585048467,-45.0182557851076,"2020/03/04 14:15:45+00",2020-03-04 11:15:59,1
"1526",216809,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[705.85,749.93]]","[419.087382]",174533,419.087382,419,"MOV_0006_GB","2020:03:04 11:16:01",16.6,5.4,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:01,"MOV_0006_GB",-65.8108968101442,-45.0182759854943,"2020/03/04 14:15:50+00",2020-03-04 11:16:01,1
"1527",216810,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[908.39,763.21]]","[424.603483]",174534,424.603483,425,"MOV_0006_GB","2020:03:04 11:16:07",16.6,5.3,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:07,"MOV_0006_GB",-65.8109313435853,-45.018299203366,"2020/03/04 14:15:55+00",2020-03-04 11:16:07,1
"1528",216811,149330,"Ripples (<10cm height)","Physical > Bedforms > 2D > Ripples (<10cm height)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1320.31,641.56]]","[424.603483]",174535,424.603483,425,"MOV_0006_GB","2020:03:04 11:16:07",16.6,5.3,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:07,"MOV_0006_GB",-65.8109313435853,-45.018299203366,"2020/03/04 14:15:55+00",2020-03-04 11:16:07,1
"1529",216812,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1092.01,436.45]]","[429.043013]",174536,429.043013,429,"MOV_0006_GB","2020:03:04 11:16:11",16.6,5.2,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:11,"MOV_0006_GB",-65.8109665475786,-45.0183218345046,"2020/03/04 14:16:00+00",2020-03-04 11:16:11,1
"1530",216813,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[727.65,812.14]]","[430.432806]",174537,430.432806,430,"MOV_0006_GB","2020:03:04 11:16:12",16.6,5.2,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:12,"MOV_0006_GB",-65.8109665475786,-45.0183218345046,"2020/03/04 14:16:00+00",2020-03-04 11:16:12,1
"1531",216814,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[656.46,927.76]]","[436.690151]",174538,436.690151,437,"MOV_0006_GB","2020:03:04 11:16:19",16.6,4.7,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:19,"MOV_0006_GB",-65.8110001590103,-45.0183448009193,"2020/03/04 14:16:05+00",2020-03-04 11:16:19,1
"1532",216815,149330,"Ripples (<10cm height)","Physical > Bedforms > 2D > Ripples (<10cm height)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[843.63,810.91]]","[438.628819]",174539,438.628819,439,"MOV_0006_GB","2020:03:04 11:16:21",16.6,4.7,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:21,"MOV_0006_GB",-65.8110325131565,-45.0183680187911,"2020/03/04 14:16:10+00",2020-03-04 11:16:21,1
"1533",216816,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[907.03,800.68]]","[440.071319]",174540,440.071319,440,"MOV_0006_GB","2020:03:04 11:16:22",16.6,4.7,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:22,"MOV_0006_GB",-65.8110325131565,-45.0183680187911,"2020/03/04 14:16:10+00",2020-03-04 11:16:22,1
"1534",216817,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[971.41,383.55]]","[441.251711]",174541,441.251711,441,"MOV_0006_GB","2020:03:04 11:16:23",16.6,4.7,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:23,"MOV_0006_GB",-65.8110325131565,-45.0183680187911,"2020/03/04 14:16:10+00",2020-03-04 11:16:23,1
"1535",216818,149269,"Low (<1m)","Physical > Relief > Low / moderate > Low (<1m)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[796.6,246.18]]","[441.251711]",174542,441.251711,441,"MOV_0006_GB","2020:03:04 11:16:23",16.6,4.7,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:23,"MOV_0006_GB",-65.8110325131565,-45.0183680187911,"2020/03/04 14:16:10+00",2020-03-04 11:16:23,1
"1536",216819,149486,"Gracilaria","Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[563.7,641.95]]","[441.251711]",174543,441.251711,441,"MOV_0006_GB","2020:03:04 11:16:23",16.6,4.7,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:23,"MOV_0006_GB",-65.8110325131565,-45.0183680187911,"2020/03/04 14:16:10+00",2020-03-04 11:16:23,2
"1537",216821,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1001.38,740.16]]","[443.493373]",174545,443.493373,443,"MOV_0006_GB","2020:03:04 11:16:25",16.6,4.7,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:25,"MOV_0006_GB",-65.8110612630844,-45.0183922424912,"2020/03/04 14:16:15+00",2020-03-04 11:16:25,1
"1538",216822,149330,"Ripples (<10cm height)","Physical > Bedforms > 2D > Ripples (<10cm height)",508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1131.04,609.62]]","[446.546998]",174546,446.546998,447,"MOV_0006_GB","2020:03:04 11:16:29",16.6,4.8,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:29,"MOV_0006_GB",-65.8110612630844,-45.0183922424912,"2020/03/04 14:16:15+00",2020-03-04 11:16:29,1
